"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"PC Engine Core Grafx II","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine GT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine LT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Shuttle","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Supergrafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboExpress","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine DUO-R","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16 Hardware","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx II","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine GT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine LT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Shuttle","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Supergrafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboExpress","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine DUO-R","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"Bonk's Adventure","US","Action,Platformer,2D","Bonk yourself out in this head-buttin', head-splittin' adventure. As Bonk the Caveman, use your head against Kongo Zilla, Tractorhead and the wackiest array of prehistoric foes ever seen. Be sure to eat your meat-and-vegetables as you power-up to battle Evil King Drool himself. It's a real headbanger!","8.6","7.6","","Hudson","1990 ","http://www.gamefaqs.com/tg16/588909-bonks-adventure"
"PC Genjin","JP","Action,Platformer,2D","Bonk yourself out in this head-buttin', head-splittin' adventure. As Bonk the Caveman, use your head against Kongo Zilla, Tractorhead and the wackiest array of prehistoric foes ever seen. Be sure to eat your meat-and-vegetables as you power-up to battle Evil King Drool himself. It's a real headbanger!","8.6","7.6","","Hudson","1990 ","http://www.gamefaqs.com/tg16/588909-bonks-adventure"
"Bonk's Revenge","US","Action,Platformer,2D","Bonk's Revenge is an Action game, developed by Mutech and published by Hudson,which was released in Japan in 1991.","7.3","7.8","","Mutech","1991 ","http://www.gamefaqs.com/tg16/588911-bonks-revenge"
"PC Genjin 2","JP","Action,Platformer,2D","Bonk's Revenge is an Action game, developed by Mutech and published by Hudson,which was released in Japan in 1991.","7.3","7.8","","Mutech","1991 ","http://www.gamefaqs.com/tg16/588911-bonks-revenge"
"Bonk 3: Bonk's Big Adventure","US","Action,Platformer,2D","Bonk 3: Bonk's Big Adventure is an Action game, developed and published by Hudson,which was released in Japan in 1993.","6.5","7.3","","Hudson","1993 ","http://www.gamefaqs.com/tg16/588910-bonk-3-bonks-big-adventure"
"PC Genjin 3","JP","Action,Platformer,2D","Bonk 3: Bonk's Big Adventure is an Action game, developed and published by Hudson,which was released in Japan in 1993.","6.5","7.3","","Hudson","1993 ","http://www.gamefaqs.com/tg16/588910-bonk-3-bonks-big-adventure"
"PC Genjin 3 Special","JP","Action,Platformer,2D","Bonk 3: Bonk's Big Adventure is an Action game, developed and published by Hudson,which was released in Japan in 1993.","6.5","7.3","","Hudson","1993 ","http://www.gamefaqs.com/tg16/588910-bonk-3-bonks-big-adventure"
"Bonk 3: Bonk's Big Adventure","US","Action,Platformer,2D","Bonk 3: Bonk's Big Adventure is an Action game, developed and published by Hudson,which was released in Japan in 1993.","6.5","7.3","","Hudson","1993 ","http://www.gamefaqs.com/tg16/588910-bonk-3-bonks-big-adventure"
"PC Genjin 3","JP","Action,Platformer,2D","Bonk 3: Bonk's Big Adventure is an Action game, developed and published by Hudson,which was released in Japan in 1993.","6.5","7.3","","Hudson","1993 ","http://www.gamefaqs.com/tg16/588910-bonk-3-bonks-big-adventure"
"PC Genjin 3 Special","JP","Action,Platformer,2D","Bonk 3: Bonk's Big Adventure is an Action game, developed and published by Hudson,which was released in Japan in 1993.","6.5","7.3","","Hudson","1993 ","http://www.gamefaqs.com/tg16/588910-bonk-3-bonks-big-adventure"
"Populous","US","Strategy,Breeding/Constructing","Populous is a Strategy game, developed by Alfa System and published by Hudson,which was released in Japan in 1991.","n/a","6.7","n/a","Alfa System","Apr5, 1991 ","http://www.gamefaqs.com/tg16/589071-populous"
"Power Drift","US","Driving,Racing,Arcade","Choose from wacky drivers, like Jason the Skinhead or Jeronimo the Mohican and rev your way through all the stomach-churning circuits! Watch the dust fly and the wheels spin as you screech over a roller coaster track and wave goodbye to your opponents. Roar over mounds of mud, drive through the desert, slip 'n' slide on snow-covered tarmac and race your way through the night to face the final lap! CAREFUL! Power Drift is no easy ride! If you're heading for a collision hold on to your seat and enjoy those 360 degree spins before you bump back down to earth!","n/a","5.3","n/a","Copya Systems","Apr 13, 1990 ","http://www.gamefaqs.com/tg16/589072-power-drift"
"Power Eleven","US","Sports,Traditional,Soccer,Sim","Power Eleven is a Sports game, developed by West One and published by Hudson,which was released in Japan in 1991.","n/a","7.0","n/a","West One","Jun 21, 1991 ","http://www.gamefaqs.com/tg16/589073-power-eleven"
"Power Gate","US","Action,Shooter,Scrolling","Power Gate is an Action game, developed by Make and published by Pack-In-Video,which was released in Japan in 1991.","n/a","6.0","n/a","Make","Aug 30, 1991 ","http://www.gamefaqs.com/tg16/589074-power-gate"
"Power Golf","US","Sports,Traditional,Golf,Sim","Power Golf is a Sports game, developed and published by Hudson,which was released in Japan in 1989.","n/a","6.2","","Hudson","1989 ","http://www.gamefaqs.com/tg16/589075-power-golf"
"World Class Baseball","US","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League","JP","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League All Star Gold HuCard","JP","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League '93","US","Sports,Traditional,Baseball,Sim","Power League '93 is a Sports game, published by Hudson,which was released in Japan in 1993.","n/a","n/a","n/a","Hudson","Oct 15, 1993 ","http://www.gamefaqs.com/tg16/589077-power-league-93"
"Power League 4","US","Sports,Traditional,Baseball,Sim","Power League 4 is a Sports game, published by Hudson,which was released in Japan in 1991.","n/a","9.0","n/a","Hudson","Aug9, 1991 ","http://www.gamefaqs.com/tg16/589080-power-league-4"
"Power League 5","US","Sports,Traditional,Baseball,Sim","Power League 5 is a Sports game, published by Hudson,which was released in Japan in 1992.","n/a","n/a","n/a","Hudson","Aug7, 1992 ","http://www.gamefaqs.com/tg16/589081-power-league-5"
"World Class Baseball","US","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League","JP","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League All Star Gold HuCard","JP","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League II","US","Sports,Traditional,Baseball,Sim","Power League II is a Sports game, published by Hudson,which was released in Japan in 1989.","n/a","9.0","n/a","Hudson","Aug8, 1989 ","http://www.gamefaqs.com/tg16/589078-power-league-ii"
"Power League III","US","Sports,Traditional,Baseball,Sim","Power League III is a Sports game, published by Hudson,which was released in Japan in 1990.","n/a","8.0","n/a","Hudson","Aug 10, 1990 ","http://www.gamefaqs.com/tg16/579687-power-league-iii"
"World Sports Competition","US","Sports,Olympic Sports","World Sports Competition is a Sports game, developed and published by Hudson,which was released in Japan in 1992.","n/a","5.5","","Hudson","1993 ","http://www.gamefaqs.com/tg16/589170-world-sports-competition"
"Power Sports","JP","Sports,Olympic Sports","World Sports Competition is a Sports game, developed and published by Hudson,which was released in Japan in 1992.","n/a","5.5","","Hudson","1993 ","http://www.gamefaqs.com/tg16/589170-world-sports-competition"
"Power Tennis","US","Sports,Traditional,Tennis","Power Tennis is a Sports game, developed by Now Production and published by Hudson,which was released in Japan in 1993.","n/a","n/a","n/a","Now Production","Jun 25, 1993 ","http://www.gamefaqs.com/tg16/589076-power-tennis"
"World Court Tennis","US","Sports,Traditional,Tennis","World Court Tennis is a Sports game, developed and published by Namco,which was released in Japan in 1988.","9.0","7.0","n/a","Namco","1989 ","http://www.gamefaqs.com/tg16/589168-world-court-tennis"
"Pro Tennis: World Court","JP","Sports,Traditional,Tennis","World Court Tennis is a Sports game, developed and published by Namco,which was released in Japan in 1988.","9.0","7.0","n/a","Namco","1989 ","http://www.gamefaqs.com/tg16/589168-world-court-tennis"
"World Stadium Baseball","US","Sports,Traditional,Baseball,Sim","World Stadium Baseball is a Sports game, developed and published by Namco,which was released in Japan in 1988.","n/a","n/a","n/a","Namco","May 20, 1988 ","http://www.gamefaqs.com/tg16/589171-world-stadium-baseball"
"Pro Yakyuu World Stadium","JP","Sports,Traditional,Baseball,Sim","World Stadium Baseball is a Sports game, developed and published by Namco,which was released in Japan in 1988.","n/a","n/a","n/a","Namco","May 20, 1988 ","http://www.gamefaqs.com/tg16/589171-world-stadium-baseball"
"World Stadium Baseball '91","US","Sports,Traditional,Baseball,Sim","World Stadium Baseball '91 is a Sports game, published by Namco,which was released in Japan in 1991.","n/a","n/a","n/a","Namco","Mar 21, 1991 ","http://www.gamefaqs.com/tg16/589172-world-stadium-baseball-91"
"Pro Yakyuu World Stadium '91","JP","Sports,Traditional,Baseball,Sim","World Stadium Baseball '91 is a Sports game, published by Namco,which was released in Japan in 1991.","n/a","n/a","n/a","Namco","Mar 21, 1991 ","http://www.gamefaqs.com/tg16/589172-world-stadium-baseball-91"
"Psycho Chaser","US","Action,Shooter,Scrolling","Psycho Chaser is an Action game, developed by Sting and published by Naxat Soft,which was released in Japan in 1990.","n/a","6.6","n/a","Sting","Apr6, 1990 ","http://www.gamefaqs.com/tg16/589082-psycho-chaser"
